state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
West Bengal,DIAMOND HARBOUR,143,HUMAYUN SHAH,Independent,34,69,90,122,152,172,202,223,238,257,271,300,325,332,362,395,428,454,472,493,526,531,533,533,,,,,533,1,534,0.23,232238
West Bengal,DIAMOND HARBOUR,143,NOTA,None of the Above,65,142,207,253,331,394,460,510,558,615,669,723,787,858,922,997,1055,1119,1193,1266,1348,1366,1368,1368,,,,,1368,11,1379,0.59,232238
West Bengal,DINHATA,7,AJAY RAY,Bharatiya Janata Party,6333,11957,19476,25373,32007,38561,43240,48955,55377,61565,68136,73692,77963,82163,85720,89536,91178,98700,104865,111067,117800,124094,129921,136288,136795,,,,136795,1460,138255,51.6,267925
West Bengal,DINHATA,7,UDAYAN GUHA,All India Trinamool Congress,4686,10443,13901,19114,21972,25373,30678,35882,40642,46131,49647,54768,62030,69427,75346,82999,91500,95051,100292,106190,109119,112965,115787,119584,119831,,,,119831,977,120808,45.09,267925
West Bengal,DINHATA,7,BIKAS MANDAL,All India Forward Bloc,94,221,295,449,532,628,769,882,1002,1151,1229,1313,1478,1633,1785,1975,2113,2219,2336,2467,2581,2745,2858,2979,2994,,,,2994,48,3042,1.14,267925
West Bengal,DINHATA,7,HARIHAR ROY SINGHA,Indian National Congress,50,113,155,215,237,261,336,397,432,503,533,607,746,939,1005,1101,1197,1271,1345,1402,1433,1486,1537,1585,1591,,,,1591,17,1608,0.6,267925
West Bengal,DINHATA,7,AJIJUL HOQUE,Socialist Unity Centre Of India (COMMUNIST),20,52,71,85,106,119,140,157,172,181,191,208,221,239,255,272,288,306,322,350,364,384,405,426,429,,,,429,3,432,0.16,267925
West Bengal,DINHATA,7,ANIMESH BARMAN,Independent,10,18,29,42,54,75,79,93,122,137,155,174,191,208,220,226,235,247,256,264,273,283,287,292,293,,,,293,1,294,0.11,267925
West Bengal,DINHATA,7,PAMPA RAY BARMAN,Independent,19,43,68,80,103,119,138,157,173,206,240,262,290,321,334,361,375,399,417,442,465,480,490,504,504,,,,504,2,506,0.19,267925
West Bengal,DINHATA,7,PRABIR KUMAR ROY SARKAR,Independent,41,84,122,156,206,252,291,336,374,437,493,549,619,705,739,797,853,901,967,1036,1078,1104,1132,1162,1164,,,,1164,2,1166,0.44,267925
West Bengal,DINHATA,7,NOTA,None of the Above,85,165,253,318,407,476,548,622,692,781,859,932,1002,1101,1144,1219,1267,1346,1413,1505,1587,1651,1721,1782,1786,,,,1786,28,1814,0.68,267925
West Bengal,DOMJUR,184,ALOKE KOLEY,Indian National Congress,75,152,218,292,364,444,527,587,735,845,927,1037,1151,1217,1311,1394,1461,1549,1638,1706,1735,1741,,,,,,,1741,11,1752,0.69,254187
West Bengal,DOMJUR,184,GOBINDA HAZRA,Bharatiya Janata Party,5295,10241,14348,20993,28585,34057,34950,35305,40042,41328,46565,51613,55640,58251,63755,68699,73655,79454,84082,88359,90456,91385,,,,,,,91385,474,91859,36.14,254187
West Bengal,DOMJUR,184,TAPAS MAITY,All India Trinamool Congress,5217,11486,19415,25115,30024,36899,45890,56827,62747,72930,80585,86466,91063,99460,105421,111200,116382,121501,126324,130619,132247,133633,,,,,,,133633,403,134036,52.73,254187
West Bengal,DOMJUR,184,DULU DAS,Communist Party of India (Marxist),711,1736,2565,3753,4231,4827,5690,6559,8022,8578,9142,10230,11942,12617,13498,14484,15443,16574,18054,19117,19476,19656,,,,,,,19656,178,19834,7.8,254187
West Bengal,DOMJUR,184,MUNSURA BEGUM,Justice and Development Party,13,22,30,42,54,69,80,100,115,128,142,153,160,172,181,193,205,212,220,227,227,228,,,,,,,228,1,229,0.09,254187
West Bengal,DOMJUR,184,SEKH SAJID,Rashtriya Secular Majlis Party,28,87,118,206,215,263,376,510,523,609,657,692,698,810,846,852,857,862,868,875,877,887,,,,,,,887,1,888,0.35,254187
West Bengal,DOMJUR,184,HABIBUR RAHAMAN SK. (RAJU),Bharatiya Nyay-Adhikar Raksha Party,2,4,7,15,20,29,37,43,46,51,60,65,68,81,89,94,97,99,102,106,107,109,,,,,,,109,0,109,0.04,254187
West Bengal,DOMJUR,184,HASANUR RAHAMAN MOLLA,Aam Janata Unnayan party,4,8,11,20,28,33,38,45,51,53,62,71,79,85,101,106,113,117,126,129,130,131,,,,,,,131,0,131,0.05,254187
West Bengal,DOMJUR,184,TINKU KAYAL,Independent,11,19,33,61,72,81,86,92,101,108,122,134,141,157,177,188,199,211,216,226,230,232,,,,,,,232,0,232,0.09,254187
West Bengal,DOMJUR,184,TAPAN MAITY,Independent,11,26,54,85,115,140,149,162,183,205,220,248,265,277,308,338,367,382,396,415,421,428,,,,,,,428,3,431,0.17,254187
West Bengal,DOMJUR,184,TAPAS MONDAL,Independent,7,17,27,41,55,63,68,80,91,101,114,130,144,157,174,188,196,206,213,223,227,230,,,,,,,230,0,230,0.09,254187
West Bengal,DOMJUR,184,DIBYENDU GHOSH,Independent,12,32,54,72,91,118,135,154,175,198,216,250,270,286,319,342,359,377,396,410,412,416,,,,,,,416,1,417,0.16,254187
West Bengal,DOMJUR,184,LAKSHMIKANTA NASKAR,Independent,94,198,322,399,505,606,693,847,908,1052,1174,1285,1330,1439,1578,1658,1733,1818,1880,1932,1950,1963,,,,,,,1963,0,1963,0.77,254187
West Bengal,DOMJUR,184,SUJAY MANDAL,Independent,50,99,149,203,271,332,369,410,449,494,546,598,614,646,695,737,784,817,840,870,880,892,,,,,,,892,1,893,0.35,254187
West Bengal,DOMJUR,184,NOTA,None of the Above,64,117,144,204,256,300,354,410,496,553,600,662,751,784,825,881,932,993,1066,1137,1157,1172,,,,,,,1172,11,1183,0.47,254187
West Bengal,DOMKAL,75,NANDADULAL PAL,Bharatiya Janata Party,1644,2423,2548,4752,6391,7244,7723,8859,9110,9856,10435,10587,11111,11391,11613,12662,13047,13064,,,,,,,,,,,13064,116,13180,5.11,257790
West Bengal,DOMKAL,75,BEGAM SAHANAJ,Indian National Congress,618,1886,4168,6655,8836,12153,14982,16694,17726,18887,19817,21466,23789,25862,26935,28859,30248,30381,,,,,,,,,,,30381,72,30453,11.81,257790
West Bengal,DOMKAL,75,MD. MOSTAFIJUR RAHAMAN,Communist Party of India (Marxist),6254,12596,19571,25582,31353,36681,43046,49266,55699,62391,68719,74289,80224,87992,94445,100290,106679,107575,,,,,,,,,,,107575,307,107882,41.85,257790
West Bengal,DOMKAL,75,HUMAYUN KABIR,All India Trinamool Congress,5636,9782,13608,17225,22476,26871,31692,37667,44290,49753,55951,62147,67311,73875,79409,85003,90539,91343,,,,,,,,,,,91343,243,91586,35.53,257790
West Bengal,DOMKAL,75,AYESHA SIDDIQUA,Socialist Unity Centre Of India (COMMUNIST),65,151,260,323,410,479,528,611,667,760,823,899,950,1030,1090,1140,1183,1190,,,,,,,,,,,1190,1,1191,0.46,257790
West Bengal,DOMKAL,75,KALU MONDAL,Magadh Congress of India,35,74,105,131,162,199,221,263,282,315,344,363,388,415,436,456,480,483,,,,,,,,,,,483,0,483,0.19,257790
West Bengal,DOMKAL,75,MD. MOSHARAF HOSSAIN,Aam Janata Unnayan party,361,931,1699,2200,2581,3556,3885,4701,4888,5530,5952,6105,6451,6810,7143,7250,7360,7388,,,,,,,,,,,7388,4,7392,2.87,257790
West Bengal,DOMKAL,75,MD SALAUDDIN,Indian National League,27,49,80,109,140,162,167,198,205,281,296,315,335,352,426,443,466,471,,,,,,,,,,,471,4,475,0.18,257790
West Bengal,DOMKAL,75,SAFAR ALI BISWAS(ROBI),Bhartiya Lokmat Rashtrawadi Party,19,36,57,70,83,99,110,123,133,148,164,182,193,210,225,251,263,264,,,,,,,,,,,264,0,264,0.1,257790
West Bengal,DOMKAL,75,MUSTAK AHMED,Independent,41,68,95,111,138,168,187,215,239,268,312,341,356,394,430,461,496,500,,,,,,,,,,,500,0,500,0.19,257790
West Bengal,DOMKAL,75,MUSTAFIJUR RAHAMAN,Independent,109,194,249,293,350,384,445,543,645,725,833,908,980,1100,1209,1298,1359,1372,,,,,,,,,,,1372,1,1373,0.53,257790
